monto,tipo_transaccion,hora,ubicacion,frecuencia,dispositivo_nuevo,isFraud
102.02155344666745,0,23.912013985361806,60.34876665964548,4,0,0
85.02269930888244,0,23.395035891522795,67.64679372263622,18,1,0
701.2681623276609,0,15.607816472326485,80.49889996807697,5,1,1
73.69024335782933,0,4.789018822299483,26.982072012821433,19,1,0
822.0381992310658,0,16.32547781835099,82.5049410180062,15,1,0
706.5359849293397,0,1.7327618155002202,49.82556822634536,28,0,0
82.26743186125786,1,0.7356600529393456,7.705827913433117,8,1,0
85.75287637110672,1,6.184389324269128,5.85509292439792,20,0,0
986.6529389226743,0,11.102950961743591,33.42383186960608,17,1,0
374.8965249603642,0,20.83854012980113,78.48969771114676,1,1,0
371.271504919824,1,17.45205767439139,70.76809347409157,12,1,0
812.9867676902451,0,17.824956508799545,78.86149646724064,26,1,0
947.3013288064749,0,10.211840026753809,51.72690564416094,19,1,0
986.0150627590481,0,8.302439821127109,44.01989979554906,15,1,0
753.6248070736826,1,8.904930311630466,14.745252670628394,9,1,1
376.88332594538485,0,23.703589529665386,32.81927536093116,7,1,0
84.4172159819701,1,0.9626205938995795,43.40193661738753,2,0,0
777.3697690115093,0,20.808755906938764,8.860042967961723,29,0,0
558.8458454860693,1,13.888209805737443,22.061195271121125,9,0,0
424.7977872377293,1,10.52677006055017,59.82252940637388,10,1,0
906.4480307096412,0,17.406183849963277,73.56631142391899,2,0,0
112.08628482384519,1,11.680054594192868,99.83475113929497,19,1,0
493.1324791865683,0,20.962157713959854,93.31133313435576,11,0,0
12.34229112265165,1,21.616844736270203,64.25651995351916,13,0,0
469.19198135213213,0,10.12130224496293,42.1248053294072,10,1,0
57.246972406155514,0,6.643867133641238,63.617736470823274,14,1,0
119.69909835180385,1,14.216407886240694,78.56516180802319,18,0,0
118.40872053032777,0,21.896720294800584,11.833619092338733,19,1,0
649.5610918139475,0,5.055892536135998,40.99048896962883,22,0,0
746.2988343861579,1,14.951198005523587,83.98022856356172,9,1,1
583.7853963320624,0,15.157445282220493,38.3832951933044,25,1,0
962.2103759260674,0,17.594712537966743,57.18722712271865,7,0,0
375.49570894418036,1,3.1576244430542353,58.77693608621982,28,1,0
286.4263741955789,1,17.179799152370126,18.447625313363936,3,1,0
868.7305290612708,0,21.816780495975383,36.22354416522884,20,1,0
224.3722426809332,0,4.312394612885807,33.451128874193216,6,0,0
963.2593169011707,1,5.701039798173063,2.6196708532064794,27,0,0
13.142320215126524,1,23.31348225699935,2.4191763891355245,21,1,0
969.9089478809314,0,4.3434468650277545,83.16970436757735,2,0,0
44.116752038625535,1,20.505242240869897,27.30708099728124,29,1,0
891.251970584373,0,11.814668554752835,51.80787662388154,6,1,1
528.1734079772135,0,5.933545785676249,29.872557358877305,3,1,1
992.971831323181,0,20.897997630540274,94.06792451153404,16,0,0
74.72276817066346,0,10.687326120063972,25.929675886577375,8,0,0
554.3004301169194,0,12.355616494312564,42.96568127389351,2,1,1
969.3332330834799,1,8.621600865594377,87.27302504846018,17,0,0
523.5747463259787,1,14.230820434438257,84.19335667918087,9,0,0
629.7692394971273,1,3.9245729420405464,18.610141784627732,12,0,0
696.0529402956325,1,9.385956879642258,80.26433097957104,3,1,1
455.08652370300547,0,23.2658957360469,45.81868867378927,11,1,0
627.9305220039794,0,6.195202384827061,48.29688720853552,1,0,0
584.7299976111772,0,15.761679948991013,13.347997241594378,23,0,0
901.256852480498,0,7.804561541392677,8.060151375712465,13,0,0
46.400933961116415,1,18.563355016478415,72.79393069737652,15,1,0
281.6822264026381,0,3.140967857240396,49.646115235529976,26,1,0
950.4610725924822,0,23.27570508188507,43.68507026151796,5,1,1
890.3735201070255,1,10.890948993207342,72.95082286523967,21,1,0
456.20109603292724,1,5.665211120315135,76.55128989911097,17,1,0
620.5124652037352,1,1.7639219359203038,15.890816766935355,25,1,0
278.10380179815155,1,4.074189722100978,61.02251494776413,23,1,0
188.93303856403756,0,12.474574765344425,13.535408227768553,24,0,0
464.23470653504216,0,8.088076234350872,75.13750860290457,25,0,0
353.99887579802675,1,19.893200781182628,65.69551562671396,6,0,0
584.0724557390212,0,10.341300567883343,95.6614621083458,28,0,0
78.65690232801985,0,5.969142542103118,6.895801635642118,21,1,0
974.4204128585003,0,14.81147967849672,5.705472115125431,22,1,0
986.2245337351233,1,16.9626532052507,28.218707469320016,11,0,0
698.4635523057254,0,4.009005789622797,26.170568373590598,18,1,0
536.5602699777762,1,4.022861190919624,24.697879907199983,4,1,1
310.2180886700414,0,0.8801142464050313,90.62545805210367,3,0,0
813.9812246872417,0,17.673648361575374,24.95461998495061,13,0,0
685.0464413813254,0,15.931308662923321,27.1949726128631,23,1,0
163.4543224055464,1,11.391141017995533,75.93982624179637,9,1,0
911.0162573093486,0,20.260090775260732,44.973984245054,21,0,0
822.7147056802459,1,19.336083670801276,77.67105569551812,6,0,0
949.8501133786322,1,14.048504745522052,6.536615756438524,26,1,0
725.9937888799716,1,20.838510732318205,48.75711936733843,28,0,0
613.801780739854,0,4.940189040882438,3.3613600183282633,12,1,0
418.82479325432826,0,2.686070865545469,6.265320345535452,2,1,0
932.7957548706593,0,6.473990676407751,90.64374533444109,3,0,0
866.1978256109079,0,1.3700845461435565,13.924537111759516,3,1,1
46.17345143608322,1,12.748068672024768,53.24206822752171,28,1,0
27.340607522754752,1,22.478536615079076,41.10956026007065,12,0,0
377.08690351117156,1,0.9442449760442315,34.73433262588427,15,1,0
810.7427774510511,0,2.930637936240643,89.98333456872724,9,1,1
987.2888531856295,1,10.852776678802446,2.18233967754895,23,1,0
151.26647421242467,0,22.413000420669718,66.37896861755891,8,0,0
594.536584636783,1,7.587746519442012,96.33944342135504,11,1,0
381.5099657743905,0,12.173635408521418,56.016818346184195,16,1,0
969.9444834167886,0,0.9977486172094103,93.68224620330918,26,0,0
842.276804212573,1,3.5602368230901327,5.225787928602377,27,0,0
838.4903760064267,1,23.679122951012324,41.87933190741614,25,0,0
469.2244666351753,1,23.162848714465092,26.015779096205115,22,1,0
415.4046828353275,1,0.11855954242583078,73.08209649807299,4,0,0
274.13366485877555,0,22.843482850157734,98.12970904972467,28,0,0
57.31912115427619,1,15.338878507572009,25.65300624442478,1,1,0
864.8576538787981,1,20.83003906848053,65.41746014740745,24,0,0
813.0881081209475,1,10.913756535212618,19.809763275974014,7,0,0
999.7179556128444,0,12.374304685902006,56.53302545716099,2,0,0
996.6402002368314,0,11.732317926166084,46.39324866883362,24,0,0
555.8762738970248,1,16.004742181106504,97.2005329631537,28,0,0
769.21842776533,0,3.3516301141515097,60.85272726964666,5,1,1
944.8209641525456,1,0.7193661569442709,34.950637208681876,7,0,0
849.7977432867341,0,7.390318598188582,11.409578488793336,4,0,0
248.10075364145445,0,16.91233830567952,15.124682873493455,5,1,0
451.0935911747834,0,4.844482850950761,22.53169299512351,24,1,0
130.0302557363435,0,16.162378399798015,25.0966661340298,1,1,0
954.0969762314636,1,23.27788910657449,85.06160578411378,1,1,1
606.5684598164291,1,2.2536171789460413,56.12227882825249,15,0,0
229.41416269795926,1,16.142450837403032,52.33909113743665,20,1,0
672.0289837214509,0,10.650005263309708,11.476887186921747,19,1,0
618.510112217438,1,20.835414105060128,86.0139693349435,29,0,0
358.80455531480766,1,4.251594946737262,72.28143032084837,10,1,0
114.44403460742939,1,16.623022853427948,6.766836190000158,28,0,0
671.9016223972068,0,20.114766951554646,70.78350972297687,18,1,0
520.7873932028895,0,22.670741267376556,54.353821734264606,28,0,0
772.5460733439037,0,16.397952678951498,8.172534574677826,3,1,1
520.6433376108814,1,11.932194336202254,45.830064152865646,11,1,0
852.3293188182216,1,14.828333764829132,48.469628713004695,15,1,0
552.3549319357111,1,20.853719627489237,16.577454016327575,27,0,0
561.3770335638509,0,13.694633919331913,94.56981470002823,11,1,0
876.7769490556867,0,0.7292894327240846,84.99753714806619,17,1,0
404.07938334618467,1,22.342768692167468,66.90223373291083,17,1,0
134.8812132221901,0,16.548642024757466,46.22955610006072,6,1,0
29.753893637025634,0,16.236321258653916,41.17655415845085,5,1,0
755.3821184179454,0,5.176203657545212,65.09734671509541,8,1,1
620.6892418021112,0,15.813251285583773,54.543186940690546,2,0,0
704.3756883311244,1,9.452745735699803,6.227310588188562,16,1,0
213.7511973474018,0,15.62959144899581,51.25026487703317,20,0,0
137.235104111183,0,2.5582327273917773,80.64036172328395,24,1,0
15.530121002214047,0,15.788287310472864,45.923987759695805,12,1,0
351.2369712477904,0,23.985929418496,5.195657755426842,6,1,0
590.3277691677785,1,1.1570889326533447,78.6278199384033,1,0,0
392.8518010546326,1,23.452180421311617,20.13637821359744,4,1,0
438.0374471017053,0,9.765791057348896,25.862083488803876,17,1,0
904.2545357992547,0,20.89808280809422,16.47063534322959,13,1,0
348.90721155627705,0,18.777251617398562,33.02150648714976,18,1,0
514.475499670651,0,13.608390263680027,75.6751505688635,5,0,0
783.869359728402,0,17.722781022031835,51.93858595039374,24,1,0
397.14623953894886,0,21.08437347123235,20.488127415071254,24,1,0
622.4646135276456,1,9.699367719624792,87.78300781520409,27,0,0
862.5013450379985,0,7.848795877517729,87.95818549515292,3,0,0
949.5711030339845,1,16.022241253526033,87.05784250460069,11,1,0
147.9264074481089,1,19.388302606590205,23.87962113815393,13,1,0
926.6610375363329,0,18.294843234638776,45.12393441809881,4,1,1
492.62417678645863,1,19.147527572607228,98.49896561408751,26,1,0
258.9861439106594,1,10.453999555510393,77.20124763099903,27,0,0
459.67662048202305,1,19.62802118820052,2.716742122555982,14,0,0
980.0525427101916,1,2.8850173288946026,6.5204591260492055,22,0,0
493.12547589887674,1,13.067738351060388,46.39313768123328,11,0,0
329.4228586772207,1,0.1382078519549177,90.92202058615601,27,0,0
633.7674534624091,0,7.790059917606487,53.870179795271426,10,0,0
240.90547315941487,1,8.795076836913548,49.781250803429025,19,1,0
76.78746478055525,1,9.50814459862213,10.547369995663058,18,1,0
129.75084218873857,1,16.69121296055669,65.6780104724294,6,1,0
128.91779311881467,0,9.325394430488299,82.21031606002255,27,1,0
152.75079081878206,1,10.768646942940736,38.04200075075623,29,1,0
139.68834547676073,0,5.701059140983859,77.56118509253275,15,0,0
641.2338700584114,1,8.958042999104162,96.44766539008116,21,0,0
182.69820431474568,0,5.454471054315635,20.376645912768907,10,0,0
346.32161604053937,0,1.7567021704426473,52.33296311947413,5,0,0
896.8916214961058,1,14.482766241153069,28.713795808457554,26,1,0
474.4876786226095,1,16.03710716532039,79.28544190338394,29,0,0
667.8901807825061,0,14.867768304230747,57.75933658811575,5,0,0
173.1475513304282,1,11.123857051213736,63.45824175503038,10,0,0
193.0967297898621,0,9.114858724301516,79.79141596158941,28,1,0
41.82774765021239,0,20.720007589723807,39.59704726624549,5,1,0
